student_id,major,age,gender,prior_gpa,credits_failed_pct,financial_aid,tuition_status,graduated,logins_q1,logins_q2,logins_q3,time_on_materials_min_q1,time_on_materials_min_q2,time_on_materials_min_q3,forum_posts_q1,forum_posts_q2,forum_posts_q3,login_velocity,time_velocity,total_logins,total_time,total_forum_posts,is_ghost,early_engagement_academic_friction,total_login_academic_friction,total_time_academic_friction
89686,Computer Science,22.0,Male,3.73,0.0385588325040878,No Aid,Paid,1,7.0,2.0,3.0,118.0,65.0,111.0,1.0,0.0,1.0,-4.0,-7.0,12.0,294.0,2.0,0,0.004819854063010975,0.0029660640387759846,0.00013070790679351797
39528,Computer Science,22.0,Male,3.11,0.0151886135186748,Student Loan,Paid,1,3.0,3.0,4.0,85.0,111.0,90.0,2.0,1.0,1.0,1.0,5.0,10.0,286.0,4.0,0,0.0037971533796687,0.0013807830471522546,5.2921998322908706e-05
75137,Computer Science,22.0,Male,2.37,0.4135241712629346,Federal Grant,Deferred,0,3.0,9.0,3.0,51.0,183.0,69.0,1.0,1.0,0.0,0.0,18.0,15.0,303.0,2.0,0,0.10338104281573365,0.025845260703933413,0.0013602768791543902
44007,Arts,20.0,Female,3.78,0.3724659322749119,Student Loan,Delinquent,0,3.0,5.0,11.0,80.0,143.0,242.0,0.0,3.0,4.0,8.0,162.0,19.0,465.0,7.0,0,0.09311648306872798,0.018623296613745597,0.0007992831164697681
45707,Arts,18.0,Female,3.73,0.2192885047567506,Private Scholarship,Paid,1,16.0,9.0,5.0,245.0,212.0,149.0,3.0,2.0,1.0,-11.0,-96.0,30.0,606.0,6.0,0,0.012899323809220624,0.0070738227340887295,0.00036126607043945733
77497,Mathematics,23.0,Non-binary,3.75,0.1348830533274724,No Aid,Paid,1,4.0,7.0,10.0,108.0,188.0,220.0,0.0,1.0,1.0,6.0,112.0,21.0,516.0,2.0,0,0.026976610665494484,0.006131047878521473,0.0002608956544051691
39352,Computer Science,22.0,Female,3.17,0.2374197116923155,Private Scholarship,Paid,1,6.0,4.0,2.0,115.0,106.0,77.0,1.0,0.0,2.0,-4.0,-38.0,12.0,298.0,3.0,0,0.03391710167033078,0.01826305474556273,0.0007940458585027274
76260,Computer Science,20.0,Female,3.93,0.0869483532182029,Private Scholarship,Paid,1,10.0,3.0,3.0,194.0,75.0,60.0,2.0,1.0,2.0,-7.0,-134.0,16.0,329.0,5.0,0,0.007904395747109355,0.005114609012835465,0.0002634798582369785
69284,Arts,19.0,Female,3.11,0.0119406489472321,Student Loan,Deferred,1,11.0,5.0,8.0,187.0,153.0,219.0,1.0,2.0,1.0,-3.0,32.0,24.0,559.0,4.0,0,0.0009950540789360083,0.000477625957889284,2.1322587405771607e-05
51009,Computer Science,26.0,Female,2.3,0.0926452649656575,Federal Grant,Paid,1,4.0,4.0,10.0,125.0,104.0,240.0,0.0,0.0,5.0,6.0,115.0,18.0,469.0,5.0,0,0.0185290529931315,0.004876066577139869,0.00019711758503331383
34764,Computer Science,30.0,Male,2.8,0.0909037653821303,No Aid,Paid,1,5.0,2.0,7.0,145.0,59.0,110.0,0.0,0.0,0.0,2.0,-35.0,14.0,314.0,0.0,0,0.015150627563688382,0.006060251025475353,0.000288583382165493
59100,Business,19.0,Female,3.65,0.2883604139449031,Student Loan,Paid,1,4.0,6.0,9.0,122.0,149.0,209.0,1.0,4.0,2.0,5.0,87.0,19.0,480.0,7.0,0,0.057672082788980616,0.014418020697245154,0.0005995019000933536
36276,Computer Science,23.0,Female,3.96,0.1968074682324291,Private Scholarship,Paid,1,11.0,6.0,3.0,201.0,108.0,98.0,1.0,2.0,1.0,-8.0,-103.0,20.0,407.0,4.0,0,0.016400622352702423,0.009371784201544242,0.00048237124566771837
51373,Computer Science,19.0,Male,3.66,0.2851871170319601,Private Scholarship,Paid,1,11.0,2.0,3.0,246.0,70.0,95.0,2.0,0.0,0.0,-8.0,-151.0,16.0,411.0,2.0,0,0.023765593085996673,0.016775712766585887,0.0006922017403688352
33469,Computer Science,22.0,Female,2.73,0.1575623509584036,Federal Grant,Paid,1,6.0,1.0,4.0,169.0,53.0,81.0,2.0,0.0,2.0,-2.0,-88.0,11.0,303.0,4.0,0,0.022508907279771943,0.013130195913200299,0.0005182972071000119
79136,Computer Science,22.0,Male,2.02,0.2344293760295893,Student Loan,Paid,1,7.0,3.0,5.0,204.0,63.0,149.0,3.0,1.0,1.0,-2.0,-55.0,15.0,416.0,5.0,0,0.029303672003698662,0.014651836001849331,0.0005621807578647225
19724,Computer Science,21.0,Male,2.07,0.0525040589499873,Private Scholarship,Delinquent,1,12.0,7.0,6.0,221.0,181.0,133.0,0.0,1.0,1.0,-6.0,-88.0,25.0,535.0,2.0,0,0.004038773765383639,0.0020193868826918196,9.795533386191661e-05
37996,Computer Science,21.0,Female,3.64,0.1176617618532026,No Aid,Paid,1,8.0,9.0,6.0,236.0,190.0,164.0,4.0,1.0,0.0,-2.0,-72.0,23.0,590.0,5.0,0,0.013073529094800288,0.004902573410550108,0.00019908927555533433
77765,Mathematics,18.0,Female,2.61,0.1121323203909661,Private Scholarship,Paid,1,2.0,4.0,5.0,67.0,117.0,107.0,0.0,0.0,4.0,3.0,40.0,11.0,291.0,4.0,0,0.037377440130322036,0.009344360032580509,0.00038401479585947296
76967,Computer Science,25.0,Female,3.0,0.082598059220859,Federal Grant,Paid,1,10.0,6.0,5.0,203.0,149.0,128.0,0.0,0.0,4.0,-5.0,-75.0,21.0,480.0,4.0,0,0.0075089144746235455,0.0037544572373117728,0.0001717215368417027
27213,Business,20.0,Male,2.82,0.1454365024296857,Student Loan,Paid,1,4.0,6.0,4.0,114.0,160.0,109.0,2.0,1.0,1.0,0.0,-5.0,14.0,383.0,4.0,0,0.02908730048593714,0.009695766828645713,0.0003787408917439732
66092,Computer Science,21.0,Male,2.55,0.0385743606161245,Student Loan,Delinquent,1,16.0,3.0,5.0,242.0,93.0,105.0,5.0,0.0,1.0,-11.0,-137.0,24.0,440.0,6.0,0,0.0022690800362426176,0.0015429744246449801,8.747020547874036e-05
40308,Business,17.0,Male,3.05,0.5667251102073709,Federal Grant,Paid,0,10.0,7.0,4.0,162.0,170.0,126.0,2.0,2.0,3.0,-6.0,-36.0,21.0,458.0,7.0,0,0.05152046456430645,0.025760232282153225,0.0012346952292099584
77813,Computer Science,26.0,Male,2.98,0.1132293337660466,Federal Grant,Paid,1,4.0,5.0,2.0,75.0,143.0,62.0,1.0,0.0,0.0,-2.0,-13.0,11.0,280.0,1.0,0,0.022645866753209322,0.009435777813837217,0.00040295136571546835
96739,Arts,28.0,Female,3.65,0.0682683734966984,Private Scholarship,Paid,1,13.0,6.0,4.0,223.0,131.0,75.0,5.0,0.0,2.0,-9.0,-148.0,23.0,429.0,7.0,0,0.004876312392621314,0.0028445155623624332,0.00015876365929464744
75673,Mathematics,22.0,Male,3.39,0.0391745156248852,No Aid,Paid,1,2.0,8.0,6.0,66.0,169.0,180.0,1.0,1.0,1.0,4.0,114.0,16.0,415.0,3.0,0,0.013058171874961734,0.0023043832720520707,9.416950871366634e-05
11441,Computer Science,25.0,Male,2.62,0.1999094734779691,Student Loan,Paid,1,11.0,5.0,5.0,227.0,92.0,117.0,3.0,3.0,2.0,-6.0,-110.0,21.0,436.0,8.0,0,0.016659122789830758,0.009086794248998597,0.0004574587493775037
49018,Computer Science,20.0,Male,3.61,0.1794893540463561,No Aid,Paid,1,7.0,3.0,8.0,210.0,91.0,168.0,1.0,3.0,4.0,1.0,-42.0,18.0,469.0,8.0,0,0.022436169255794513,0.009446808107702953,0.0003818922426518215
96238,Arts,19.0,Male,3.2,0.1384590697892889,No Aid,Paid,1,8.0,5.0,9.0,197.0,101.0,153.0,2.0,3.0,0.0,1.0,-44.0,22.0,451.0,5.0,0,0.015384341087698768,0.006019959556056039,0.0003063253756400197
12220,Computer Science,23.0,Male,2.68,0.4220126189907042,Federal Grant,Paid,0,6.0,11.0,10.0,105.0,203.0,200.0,2.0,3.0,1.0,4.0,95.0,27.0,508.0,6.0,0,0.060287516998672026,0.015071879249668007,0.000829101412555411
42276,Arts,22.0,Male,3.62,0.2667804882725379,Federal Grant,Delinquent,0,3.0,15.0,2.0,64.0,244.0,69.0,0.0,5.0,0.0,-1.0,5.0,20.0,377.0,5.0,0,0.06669512206813448,0.012703832774882759,0.0007057684874934865
37642,Arts,26.0,Female,2.74,0.5317193848733265,Private Scholarship,Delinquent,0,4.0,10.0,7.0,123.0,162.0,188.0,1.0,0.0,1.0,3.0,65.0,21.0,473.0,2.0,0,0.1063438769746653,0.024169062948787567,0.001121770854163136
58779,Business,22.0,Female,2.11,0.0739285641295258,Private Scholarship,Deferred,1,7.0,11.0,9.0,133.0,207.0,244.0,1.0,5.0,3.0,2.0,111.0,27.0,584.0,9.0,0,0.009241070516190724,0.002640305861768778,0.00012637361389662528
43767,Computer Science,23.0,Female,3.76,0.1944890801239969,Federal Grant,Paid,1,7.0,10.0,9.0,194.0,226.0,163.0,0.0,1.0,2.0,2.0,-31.0,26.0,583.0,3.0,0,0.024311135015499613,0.007203299263851737,0.0003330292467876659
42278,Computer Science,22.0,Male,2.89,0.112147344459549,Federal Grant,Delinquent,1,6.0,10.0,5.0,198.0,248.0,152.0,1.0,3.0,2.0,-1.0,-46.0,21.0,598.0,6.0,0,0.016021049208507002,0.005097606566343137,0.0001872242812346394
23082,Mathematics,20.0,Male,2.65,0.0718839948326129,Private Scholarship,Delinquent,1,5.0,3.0,7.0,120.0,69.0,222.0,1.0,0.0,1.0,2.0,102.0,15.0,411.0,2.0,0,0.011980665805435484,0.004492749677038306,0.0001744757156131381
70312,Computer Science,18.0,Female,3.83,0.3509605715145366,Student Loan,Deferred,1,14.0,12.0,4.0,214.0,207.0,88.0,2.0,1.0,0.0,-10.0,-126.0,30.0,509.0,3.0,0,0.023397371434302438,0.011321308758533438,0.0006881579833618364
46134,Computer Science,23.0,Female,2.5,0.0984883541542514,Student Loan,Deferred,1,8.0,9.0,6.0,167.0,237.0,196.0,3.0,5.0,1.0,-2.0,29.0,23.0,600.0,9.0,0,0.010943150461583489,0.004103681423093809,0.00016387413336813877
91077,Computer Science,35.0,Female,3.94,0.1772547140560656,Private Scholarship,Deferred,1,5.0,14.0,5.0,156.0,223.0,95.0,2.0,1.0,1.0,0.0,-61.0,24.0,474.0,4.0,0,0.029542452342677602,0.007090188562242624,0.00037316781906540126
62873,Computer Science,23.0,Female,2.06,0.1124409112290519,Student Loan,Paid,1,8.0,6.0,13.0,193.0,146.0,248.0,1.0,3.0,1.0,5.0,55.0,27.0,587.0,5.0,0,0.012493434581005767,0.004015746829608997,0.0001912260395051903
32138,Business,22.0,Male,3.34,0.0993458766539551,Student Loan,Paid,1,11.0,12.0,11.0,215.0,187.0,235.0,4.0,0.0,1.0,0.0,20.0,34.0,637.0,5.0,0,0.008278823054496258,0.0028384536186844313,0.00015571454020996096
19093,Computer Science,21.0,Male,2.12,0.118243297377169,No Aid,Paid,1,11.0,5.0,4.0,203.0,118.0,79.0,3.0,1.0,1.0,-7.0,-124.0,20.0,400.0,5.0,0,0.009853608114764083,0.005630633208436619,0.0002948710657784763
77372,Mathematics,21.0,Female,2.18,0.316828132041156,No Aid,Deferred,1,2.0,4.0,6.0,76.0,97.0,185.0,1.0,0.0,2.0,4.0,109.0,12.0,358.0,3.0,0,0.105609377347052,0.024371394772396617,0.0008825296157135264
94042,Computer Science,20.0,Male,3.92,0.0983999178776357,Federal Grant,Paid,1,7.0,6.0,6.0,199.0,96.0,157.0,2.0,1.0,2.0,-1.0,-42.0,19.0,452.0,5.0,0,0.012299989734704463,0.004919995893881785,0.0002172183617607852
86722,Computer Science,22.0,Male,3.84,0.2297319243571803,No Aid,Deferred,1,3.0,4.0,9.0,107.0,71.0,187.0,1.0,2.0,0.0,6.0,80.0,16.0,365.0,3.0,0,0.05743298108929507,0.0135136426092459,0.0006276828534349188
75653,Computer Science,21.0,Male,3.69,0.0756540058811544,Student Loan,Paid,1,12.0,5.0,5.0,199.0,103.0,90.0,0.0,0.0,1.0,-7.0,-109.0,22.0,392.0,1.0,0,0.005819538913934954,0.003289304603528452,0.00019250383175866258
11853,Arts,21.0,Male,3.36,0.1134957381209597,Federal Grant,Paid,1,10.0,11.0,2.0,196.0,178.0,53.0,3.0,0.0,0.0,-8.0,-143.0,23.0,427.0,3.0,0,0.0103177943746327,0.004728989088373321,0.00026517695822654135
89664,Computer Science,25.0,Female,2.93,0.0916327902419952,Student Loan,Paid,1,11.0,4.0,1.0,249.0,90.0,50.0,2.0,1.0,0.0,-10.0,-199.0,16.0,389.0,3.0,0,0.007636065853499599,0.005390164131882071,0.0002349558724153723
17862,Computer Science,23.0,Male,3.36,0.1602921158207119,Private Scholarship,Paid,1,4.0,6.0,8.0,121.0,195.0,120.0,2.0,1.0,0.0,4.0,-1.0,18.0,436.0,3.0,0,0.03205842316414238,0.008436427148458521,0.0003668011803677618
58882,Business,26.0,Female,3.11,0.406915053140947,Student Loan,Paid,1,6.0,2.0,11.0,190.0,67.0,194.0,2.0,1.0,2.0,5.0,4.0,19.0,451.0,5.0,0,0.05813072187727814,0.02034575265704735,0.0009002545423472279
16877,Business,21.0,Female,3.7,0.441401677038354,Federal Grant,Paid,0,9.0,6.0,4.0,207.0,185.0,143.0,2.0,4.0,1.0,-5.0,-64.0,19.0,535.0,7.0,0,0.0441401677038354,0.0220700838519177,0.0008235105914894664
75735,Computer Science,20.0,Female,3.49,0.0179454195830838,Private Scholarship,Paid,1,10.0,3.0,7.0,204.0,53.0,168.0,3.0,1.0,3.0,-3.0,-36.0,20.0,425.0,7.0,0,0.0016314017802803455,0.0008545437896706571,4.212539808235634e-05
51562,Computer Science,33.0,Male,3.36,0.0550252439183081,Federal Grant,Delinquent,1,12.0,11.0,8.0,218.0,249.0,237.0,3.0,3.0,1.0,-4.0,19.0,31.0,704.0,7.0,0,0.004232711070639084,0.001719538872447128,7.804999137348666e-05
90749,Computer Science,22.0,Male,2.39,0.197376893658185,Private Scholarship,Paid,1,7.0,6.0,3.0,131.0,140.0,65.0,1.0,1.0,0.0,-4.0,-66.0,16.0,336.0,2.0,0,0.024672111707273126,0.011610405509305,0.0005856881117453561
27263,Business,18.0,Male,3.32,0.0629660333687259,Private Scholarship,Deferred,1,7.0,8.0,3.0,140.0,167.0,51.0,1.0,3.0,1.0,-4.0,-89.0,18.0,358.0,5.0,0,0.007870754171090738,0.0033140017562487316,0.00017539285060926436
31548,Arts,22.0,Male,2.97,0.0349781350445528,Student Loan,Deferred,1,6.0,7.0,8.0,100.0,185.0,158.0,1.0,3.0,0.0,2.0,58.0,21.0,443.0,4.0,0,0.004996876434936114,0.0015899152292978545,7.877958343367748e-05
32461,Computer Science,26.0,Female,3.56,0.0508503872503177,Student Loan,Deferred,1,3.0,5.0,5.0,109.0,127.0,163.0,1.0,1.0,2.0,2.0,54.0,13.0,399.0,4.0,0,0.012712596812579425,0.003632170517879836,0.00012712596812579425
12997,Arts,24.0,Female,2.91,0.2250800910769507,Federal Grant,Paid,1,6.0,5.0,4.0,161.0,139.0,70.0,3.0,3.0,2.0,-2.0,-91.0,15.0,370.0,8.0,0,0.032154298725278675,0.014067505692309419,0.0006066848816090316
59860,Computer Science,19.0,Female,3.0,0.0831951768807797,Private Scholarship,Paid,1,4.0,6.0,13.0,102.0,149.0,209.0,1.0,0.0,4.0,9.0,107.0,23.0,460.0,5.0,0,0.01663903537615594,0.0034664657033658206,0.00018046676112967397
39089,Computer Science,26.0,Male,2.83,0.3628820245032904,Federal Grant,Paid,1,7.0,8.0,10.0,134.0,240.0,207.0,1.0,0.0,2.0,3.0,73.0,25.0,581.0,3.0,0,0.0453602530629113,0.013957000942434246,0.0006235086331671656
43315,Mathematics,23.0,Female,3.97,0.0544020499928349,No Aid,Paid,1,5.0,4.0,4.0,120.0,135.0,127.0,0.0,1.0,2.0,-1.0,7.0,13.0,382.0,3.0,0,0.00906700833213915,0.003885860713773921,0.00014204190598651409
15040,Computer Science,38.0,Female,3.19,0.1581822198331625,Student Loan,Deferred,1,3.0,2.0,2.0,89.0,83.0,54.0,0.0,1.0,1.0,-1.0,-35.0,7.0,226.0,2.0,0,0.039545554958290624,0.019772777479145312,0.0006968379728333149
11815,Mathematics,18.0,Male,3.82,0.1140489085618635,Private Scholarship,Paid,1,9.0,4.0,3.0,243.0,113.0,91.0,4.0,1.0,0.0,-6.0,-152.0,16.0,447.0,5.0,0,0.01140489085618635,0.0067087593271684415,0.00025457345661130244
61348,Business,32.0,Male,3.74,0.2235862196961194,Federal Grant,Paid,1,7.0,5.0,8.0,223.0,161.0,141.0,1.0,1.0,0.0,1.0,-82.0,20.0,525.0,2.0,0,0.027948277462014923,0.010646962842672351,0.00042506885873786957
30397,Business,22.0,Female,3.51,0.3582822114088124,Federal Grant,Paid,0,6.0,14.0,3.0,170.0,243.0,97.0,0.0,4.0,1.0,-3.0,-73.0,23.0,510.0,5.0,0,0.05118317305840177,0.014928425475367183,0.0007011393569644078
81995,Computer Science,23.0,Male,3.01,0.1781179713652107,Private Scholarship,Paid,1,5.0,13.0,5.0,130.0,205.0,154.0,1.0,2.0,0.0,0.0,24.0,23.0,489.0,3.0,0,0.02968632856086845,0.007421582140217113,0.0003635060640106341
87238,Business,34.0,Female,3.08,0.0164326003068899,Student Loan,Deferred,1,9.0,9.0,6.0,155.0,203.0,147.0,2.0,2.0,0.0,-3.0,-8.0,24.0,505.0,4.0,0,0.00164326003068899,0.0006573040122755961,3.247549467764802e-05
11880,Computer Science,21.0,Female,3.87,0.2545115933986589,Private Scholarship,Paid,1,6.0,3.0,6.0,105.0,75.0,201.0,3.0,0.0,4.0,0.0,96.0,15.0,381.0,7.0,0,0.036358799056951274,0.015906974587416182,0.0006662607157032956
11165,Arts,22.0,Male,2.46,0.0176675473750477,Student Loan,Paid,1,8.0,10.0,9.0,139.0,210.0,216.0,2.0,1.0,4.0,1.0,77.0,27.0,565.0,7.0,0,0.0019630608194497446,0.0006309838348231322,3.1214748012451766e-05
12290,Computer Science,20.0,Male,3.57,0.15404919734656,Federal Grant,Paid,1,7.0,3.0,10.0,158.0,73.0,247.0,2.0,0.0,2.0,3.0,89.0,20.0,478.0,4.0,0,0.01925614966832,0.007335676064121905,0.00032160583997194154
20907,Mathematics,33.0,Female,2.59,0.0549204411353505,Federal Grant,Paid,1,2.0,8.0,7.0,73.0,138.0,222.0,2.0,1.0,3.0,5.0,149.0,17.0,433.0,6.0,0,0.018306813711783502,0.0030511356186305834,0.0001265447952427431
30237,Computer Science,29.0,Female,2.12,0.0744390267579202,Private Scholarship,Paid,1,7.0,8.0,6.0,177.0,233.0,178.0,3.0,2.0,2.0,-1.0,1.0,21.0,588.0,7.0,0,0.009304878344740026,0.003383592125360009,0.00012638204882499187
77792,Computer Science,25.0,Male,3.04,0.2538895710202365,No Aid,Deferred,1,11.0,4.0,3.0,209.0,132.0,91.0,4.0,1.0,0.0,-8.0,-118.0,18.0,432.0,5.0,0,0.021157464251686377,0.01336260900106508,0.0005863500485455809
10573,Computer Science,21.0,Female,2.26,0.1725403225025586,Federal Grant,Paid,1,6.0,5.0,11.0,108.0,154.0,201.0,2.0,1.0,0.0,5.0,93.0,22.0,463.0,3.0,0,0.024648617500365514,0.007501753152285157,0.00037185414332447975
89531,Business,33.0,Female,3.49,0.2239988535009951,Private Scholarship,Paid,1,10.0,1.0,3.0,181.0,52.0,79.0,0.0,1.0,1.0,-7.0,-102.0,14.0,312.0,2.0,0,0.0203635321364541,0.01493325690006634,0.0007156512891405595
84384,Computer Science,26.0,Male,3.48,0.1577778959888057,No Aid,Paid,1,8.0,6.0,5.0,200.0,182.0,104.0,3.0,2.0,3.0,-3.0,-96.0,19.0,486.0,8.0,0,0.017530877332089523,0.007888894799440285,0.0003239792525437489
98310,Computer Science,23.0,Male,3.46,0.0432752030282825,No Aid,Delinquent,1,7.0,7.0,1.0,218.0,109.0,39.0,1.0,0.0,0.0,-6.0,-179.0,15.0,366.0,1.0,0,0.0054094003785353124,0.0027047001892676562,0.00011791608454572888
51465,Computer Science,22.0,Non-binary,2.64,0.0032857670240813,Federal Grant,Paid,1,10.0,4.0,15.0,229.0,114.0,225.0,1.0,3.0,2.0,5.0,-4.0,29.0,568.0,6.0,0,0.0002987060930983,0.00010952556746937667,5.774634488719332e-06
89195,Computer Science,22.0,Female,3.0,0.4033780097850292,Federal Grant,Paid,0,5.0,4.0,2.0,101.0,112.0,52.0,1.0,1.0,1.0,-3.0,-49.0,11.0,265.0,3.0,0,0.06722966829750486,0.03361483414875243,0.0015164586834023653
85100,Computer Science,20.0,Male,2.35,0.3801058173440907,Private Scholarship,Deferred,0,7.0,7.0,15.0,198.0,121.0,248.0,2.0,1.0,2.0,8.0,50.0,29.0,567.0,5.0,0,0.04751322716801134,0.012670193911469691,0.000669200382648047
50669,Business,22.0,Male,2.88,0.1033768639241506,Federal Grant,Paid,1,4.0,10.0,3.0,128.0,241.0,94.0,0.0,0.0,1.0,-1.0,-34.0,17.0,463.0,1.0,0,0.020675372784830122,0.005743159106897256,0.00022279496535377284
25039,Business,20.0,Male,3.91,0.0217616070189417,Private Scholarship,Paid,1,5.0,16.0,3.0,92.0,246.0,108.0,1.0,2.0,0.0,-2.0,16.0,24.0,446.0,3.0,0,0.00362693450315695,0.000870464280757668,4.868368460613356e-05
93132,Computer Science,24.0,Male,2.6,0.0125630824203688,No Aid,Delinquent,1,15.0,12.0,8.0,233.0,212.0,143.0,0.0,3.0,1.0,-7.0,-90.0,35.0,588.0,4.0,0,0.00078519265127305,0.0003489745116769111,2.1329511749352803e-05
22044,Computer Science,22.0,Male,2.1,0.008747608597193,Student Loan,Paid,1,6.0,7.0,7.0,157.0,159.0,214.0,4.0,4.0,0.0,1.0,57.0,20.0,530.0,8.0,0,0.0012496583710275716,0.00041655279034252384,1.6473839166088512e-05
28331,Mathematics,22.0,Female,2.62,0.1166572704168573,No Aid,Paid,1,4.0,4.0,3.0,128.0,89.0,66.0,2.0,0.0,1.0,-1.0,-62.0,11.0,283.0,3.0,0,0.02333145408337146,0.009721439201404775,0.00041076503667907503
76977,Mathematics,20.0,Female,3.67,0.0731802681898007,No Aid,Paid,1,10.0,5.0,1.0,175.0,95.0,50.0,1.0,2.0,2.0,-9.0,-125.0,16.0,320.0,5.0,0,0.006652751653618245,0.00430472165822357,0.0002279759133638651
61680,Computer Science,23.0,Male,3.81,0.028851978963179,No Aid,Paid,1,5.0,5.0,7.0,75.0,95.0,119.0,2.0,0.0,0.0,2.0,44.0,17.0,289.0,2.0,0,0.004808663160529833,0.001602887720176611,9.948958263165171e-05
45578,Computer Science,18.0,Female,2.02,0.2358378141627173,Private Scholarship,Deferred,1,10.0,3.0,7.0,218.0,90.0,198.0,3.0,0.0,0.0,-3.0,-20.0,20.0,506.0,3.0,0,0.021439801287519752,0.011230372102986538,0.0004651633415438211
12540,Arts,23.0,Female,2.96,0.0098053131111809,No Aid,Paid,1,3.0,3.0,12.0,100.0,93.0,212.0,1.0,0.0,3.0,9.0,112.0,18.0,405.0,4.0,0,0.002451328277795225,0.0005160691111147842,2.4151017515223893e-05
84324,Computer Science,20.0,Male,3.9,0.2220542161307068,Federal Grant,Deferred,1,11.0,8.0,16.0,248.0,214.0,243.0,1.0,2.0,2.0,5.0,-5.0,35.0,705.0,5.0,0,0.018504518010892233,0.006168172670297411,0.00031452438545425895
85449,Computer Science,20.0,Female,2.25,0.2350920016194332,Federal Grant,Paid,1,6.0,6.0,8.0,108.0,103.0,207.0,0.0,3.0,3.0,2.0,99.0,20.0,418.0,6.0,0,0.03358457165991903,0.01119485721997301,0.0005610787628148764
35353,Computer Science,26.0,Female,3.0,0.0035926135415475,No Aid,Paid,1,7.0,9.0,8.0,168.0,204.0,194.0,2.0,2.0,3.0,1.0,26.0,24.0,566.0,7.0,0,0.0004490766926934375,0.00014370454166190002,6.336179085621693e-06
80669,Computer Science,23.0,Male,3.52,0.3241602905787408,Private Scholarship,Delinquent,1,10.0,11.0,5.0,163.0,209.0,85.0,1.0,2.0,0.0,-5.0,-78.0,26.0,457.0,3.0,0,0.029469117325340074,0.012005936688101512,0.0007077735602155912
62162,Computer Science,19.0,Female,3.0,0.149530607439611,Federal Grant,Deferred,1,9.0,4.0,2.0,229.0,113.0,74.0,1.0,2.0,1.0,-7.0,-155.0,15.0,416.0,4.0,0,0.0149530607439611,0.009345662964975687,0.00035858658858419905
71167,Computer Science,24.0,Female,3.44,0.106489393581802,No Aid,Paid,1,11.0,9.0,5.0,180.0,230.0,121.0,2.0,1.0,1.0,-6.0,-59.0,25.0,531.0,4.0,0,0.008874116131816833,0.0040957459069923844,0.0002001680330485
49463,Computer Science,17.0,Prefer not to say,2.54,0.2587255907557331,Private Scholarship,Paid,1,6.0,4.0,12.0,122.0,79.0,203.0,0.0,1.0,3.0,6.0,81.0,22.0,404.0,4.0,0,0.03696079867939044,0.011248938728510134,0.0006388286191499582
66061,Arts,31.0,Male,2.81,0.3514388421168525,No Aid,Paid,1,6.0,9.0,10.0,194.0,232.0,223.0,3.0,2.0,1.0,4.0,29.0,25.0,649.0,6.0,0,0.05020554887383607,0.013516878542955866,0.0005406751417182346
86528,Computer Science,22.0,Female,3.15,0.2998500872971504,Student Loan,Paid,1,11.0,5.0,4.0,237.0,138.0,83.0,4.0,1.0,0.0,-7.0,-154.0,20.0,458.0,5.0,0,0.024987507274762535,0.01427857558557859,0.0006532681640460793
32549,Computer Science,22.0,Female,3.52,0.0357117593833276,Private Scholarship,Paid,1,5.0,4.0,3.0,142.0,130.0,57.0,0.0,3.0,0.0,-2.0,-85.0,12.0,329.0,3.0,0,0.005951959897221267,0.0027470584141021234,0.0001082174526767503
55473,Arts,20.0,Male,2.64,0.1762033695843357,No Aid,Paid,1,8.0,8.0,10.0,158.0,155.0,172.0,1.0,2.0,1.0,2.0,14.0,26.0,485.0,4.0,0,0.019578152176037297,0.006526050725345766,0.00036255837363032033
88364,Mathematics,22.0,Female,2.81,0.2668978505673339,No Aid,Paid,1,3.0,11.0,3.0,95.0,189.0,62.0,0.0,4.0,1.0,0.0,-33.0,17.0,346.0,5.0,0,0.06672446264183347,0.014827658364851884,0.0007691580707992332
73007,Computer Science,20.0,Male,3.07,0.3391132883578059,Student Loan,Paid,0,10.0,4.0,7.0,240.0,102.0,153.0,1.0,2.0,1.0,-3.0,-87.0,21.0,495.0,4.0,0,0.030828480759800537,0.015414240379900268,0.0006836961458826732
44704,Computer Science,22.0,Female,2.01,0.1429704363124728,Student Loan,Paid,1,5.0,7.0,6.0,153.0,190.0,143.0,3.0,0.0,0.0,1.0,-10.0,18.0,486.0,3.0,0,0.0238284060520788,0.007524759805919622,0.0002935737911960427
31428,Business,23.0,Male,3.69,0.1811883868794778,Federal Grant,Paid,1,6.0,8.0,9.0,141.0,168.0,190.0,1.0,2.0,3.0,3.0,49.0,23.0,499.0,6.0,0,0.02588405526849683,0.007549516119978242,0.0003623767737589556
37512,Business,25.0,Female,3.25,0.0009616238239184,Private Scholarship,Deferred,1,4.0,6.0,12.0,93.0,176.0,242.0,0.0,3.0,3.0,8.0,149.0,22.0,511.0,6.0,0,0.00019232476478368,4.180973147471304e-05,1.878171531090625e-06
26910,Arts,34.0,Prefer not to say,2.16,0.188483451957239,Federal Grant,Deferred,1,7.0,13.0,10.0,197.0,214.0,191.0,1.0,5.0,0.0,3.0,-6.0,30.0,602.0,6.0,0,0.023560431494654876,0.006080111353459323,0.00031257620556756054
96547,Computer Science,32.0,Female,2.71,0.191613126614419,Federal Grant,Delinquent,1,11.0,4.0,5.0,231.0,116.0,121.0,3.0,3.0,0.0,-6.0,-110.0,20.0,468.0,6.0,0,0.015967760551201585,0.00912443460068662,0.0004085567731650725
