student_id,quarter,time_on_materials_min,logins,forum_posts
13951,Q2,194,8,3
13951,Q3,180,6,0
59938,Q1,128,6,1
59938,Q2,145,5,2
59938,Q3,166,6,3
43249,Q1,117,5,1
43249,Q2,87,3,2
43249,Q3,202,8,4
99141,Q1,107,4,2
99141,Q2,156,7,3
99141,Q3,168,8,2
38296,Q1,69,2,2
38296,Q2,83,2,1
38296,Q3,231,12,1
31084,Q1,243,13,4
31084,Q2,185,7,0
31084,Q3,111,6,1
58362,Q1,102,3,0
58362,Q2,91,3,0
58362,Q3,172,10,5
55589,Q1,93,3,0
55589,Q2,75,3,1
55589,Q3,89,5,0
89480,Q1,228,12,2
89480,Q2,93,6,2
89480,Q3,243,11,2
98610,Q1,156,6,2
98610,Q2,200,9,6
98610,Q3,218,12,5
71171,Q1,56,2,0
71171,Q2,226,14,1
71171,Q3,228,8,1
16948,Q1,76,4,2
16948,Q2,246,10,2
16948,Q3,107,6,1
13125,Q1,102,5,2
13125,Q2,65,2,0
13125,Q3,59,2,1
10689,Q1,182,10,5
10689,Q2,54,2,1
10689,Q3,52,2,0
49083,Q1,188,7,1
49083,Q2,126,5,0
49083,Q3,122,5,3
55171,Q1,170,8,1
55171,Q2,109,4,1
55171,Q3,73,2,0
87203,Q1,160,6,2
87203,Q2,78,4,1
87203,Q3,182,8,3
41692,Q1,238,8,0
41692,Q2,112,4,1
41692,Q3,155,9,0
46284,Q1,103,4,1
46284,Q2,119,7,0
46284,Q3,196,8,1
93034,Q1,152,5,0
93034,Q2,96,6,0
93034,Q3,55,3,0
11146,Q1,59,2,1
11146,Q2,198,13,0
11146,Q3,228,10,5
90519,Q1,218,9,3
90519,Q2,160,6,1
90519,Q3,109,3,0
77559,Q1,73,2,1
77559,Q2,65,3,0
77559,Q3,79,3,0
64988,Q1,184,8,3
64988,Q2,219,9,3
64988,Q3,103,5,0
22238,Q1,245,8,3
22238,Q2,70,2,2
22238,Q3,159,9,4
21420,Q1,130,5,1
21420,Q2,174,6,4
21420,Q3,82,2,2
31513,Q1,81,2,2
31513,Q2,131,4,1
31513,Q3,79,4,0
68461,Q1,217,14,0
68461,Q2,175,9,2
68461,Q3,85,3,0
19030,Q1,168,9,1
19030,Q2,76,2,1
19030,Q3,201,7,5
54794,Q1,91,5,3
54794,Q2,58,2,0
54794,Q3,208,8,1
79503,Q1,129,8,1
79503,Q2,113,7,1
79503,Q3,230,10,1
73126,Q1,206,12,2
73126,Q2,179,6,1
73126,Q3,241,8,1
62205,Q1,103,6,1
62205,Q2,177,6,1
62205,Q3,210,9,1
30949,Q1,56,2,0
30949,Q2,94,5,1
30949,Q3,104,4,1
65945,Q1,186,7,3
65945,Q2,52,2,1
65945,Q3,68,2,1
40909,Q1,59,3,0
40909,Q2,136,6,2
40909,Q3,247,15,4
59313,Q1,130,8,1
59313,Q2,187,12,2
59313,Q3,196,9,3
70870,Q1,170,8,2
70870,Q2,58,2,3
70870,Q3,214,8,2
42062,Q1,119,5,0
42062,Q2,132,8,1
42062,Q3,199,9,4
84966,Q1,223,10,2
84966,Q2,190,6,0
84966,Q3,75,4,0
61276,Q1,169,11,2
61276,Q2,100,5,1
61276,Q3,188,7,1
44982,Q1,153,10,4
44982,Q2,152,8,1
44982,Q3,57,2,0
37496,Q1,208,8,3
37496,Q2,161,6,1
37496,Q3,125,5,1
74144,Q1,129,6,4
74144,Q2,212,10,6
74144,Q3,52,2,0
34390,Q1,230,15,1
34390,Q2,120,6,0
34390,Q3,201,7,2
60936,Q1,245,12,4
60936,Q2,138,7,2
60936,Q3,145,6,1
29555,Q1,100,5,0
29555,Q2,52,2,1
29555,Q3,92,5,0
34912,Q1,247,8,3
34912,Q2,102,4,2
34912,Q3,180,11,1
68329,Q1,150,7,2
68329,Q2,151,5,3
68329,Q3,189,8,2
50752,Q1,84,5,0
50752,Q2,86,5,0
50752,Q3,248,9,3
92277,Q1,213,13,0
92277,Q2,107,5,0
92277,Q3,127,6,1
68469,Q1,142,4,2
68469,Q2,122,4,3
68469,Q3,172,9,2
48774,Q1,56,2,3
48774,Q2,238,9,2
48774,Q3,125,5,2
72528,Q1,144,6,0
72528,Q2,209,11,3
72528,Q3,212,9,5
23726,Q1,189,7,0
23726,Q2,165,11,1
23726,Q3,176,10,1
77015,Q1,189,7,2
77015,Q2,71,3,0
77015,Q3,180,7,1
90884,Q1,189,7,2
90884,Q2,126,5,2
90884,Q3,144,8,0
59918,Q1,227,14,0
59918,Q2,116,6,2
59918,Q3,145,7,2
88978,Q1,170,8,1
88978,Q2,200,8,3
88978,Q3,114,6,1
83424,Q1,158,6,0
83424,Q2,220,12,3
83424,Q3,116,4,1
66864,Q1,59,2,1
66864,Q2,138,4,0
66864,Q3,235,9,1
51428,Q1,95,5,0
51428,Q2,200,12,2
51428,Q3,198,13,2
14639,Q1,181,8,2
14639,Q2,95,3,0
14639,Q3,115,6,2
98296,Q1,202,8,0
98296,Q2,92,3,2
98296,Q3,216,8,2
16848,Q1,156,9,2
16848,Q2,246,14,4
16848,Q3,55,2,0
96448,Q1,193,7,1
96448,Q2,184,12,2
96448,Q3,159,9,4
89253,Q1,249,8,4
89253,Q2,83,4,1
89253,Q3,77,3,0
82963,Q1,156,9,1
82963,Q2,163,6,0
82963,Q3,191,7,1
25000,Q1,94,3,1
25000,Q2,206,9,1
25000,Q3,193,9,1
62007,Q1,204,7,3
62007,Q2,157,9,3
62007,Q3,100,5,3
87765,Q1,80,5,0
87765,Q2,191,10,1
87765,Q3,226,11,2
97607,Q1,54,2,1
97607,Q2,244,14,0
97607,Q3,105,4,0
43176,Q1,96,4,0
43176,Q2,121,8,1
43176,Q3,113,6,0
19091,Q1,129,7,4
19091,Q2,188,8,0
19091,Q3,236,9,6
31089,Q1,128,4,4
31089,Q2,81,4,0
31089,Q3,102,4,0
63430,Q1,145,7,2
63430,Q2,66,3,2
63430,Q3,50,2,0
85429,Q1,214,11,4
85429,Q2,90,3,0
85429,Q3,243,13,2
26207,Q1,158,6,5
26207,Q2,216,11,1
26207,Q3,177,10,1
43494,Q1,248,9,1
43494,Q2,71,2,1
43494,Q3,143,5,0
70001,Q1,143,6,1
70001,Q2,232,15,0
70001,Q3,131,6,0
85095,Q1,226,9,2
85095,Q2,69,4,0
85095,Q3,139,5,3
46850,Q1,193,8,4
46850,Q2,239,10,5
46850,Q3,198,9,0
59140,Q1,68,2,1
59140,Q2,93,5,0
59140,Q3,94,5,0
83645,Q1,102,4,2
83645,Q2,145,5,1
83645,Q3,207,9,4
20980,Q1,145,6,1
20980,Q2,189,7,2
20980,Q3,86,3,1
51393,Q1,142,5,1
51393,Q2,98,6,3
51393,Q3,249,9,3
39705,Q1,156,7,2
39705,Q2,61,2,1
39705,Q3,62,3,0
10624,Q1,119,4,0
10624,Q2,78,2,0
10624,Q3,144,5,2
41302,Q1,116,5,0
41302,Q2,175,8,3
41302,Q3,186,9,2
64595,Q1,135,7,3
64595,Q2,163,6,4
64595,Q3,202,10,2
40970,Q1,67,2,2
40970,Q2,66,3,3
40970,Q3,131,8,2
68015,Q1,166,9,2
68015,Q2,118,4,2
68015,Q3,56,2,1
40187,Q1,184,11,3
40187,Q2,202,11,2
40187,Q3,118,7,1
52763,Q1,200,10,1
52763,Q2,238,10,1
52763,Q3,230,11,2
99631,Q1,179,9,3
99631,Q2,219,8,2
99631,Q3,165,6,1
89689,Q1,199,13,3
89689,Q2,69,4,2
89689,Q3,185,9,1
40817,Q1,90,5,2
40817,Q2,69,2,1
40817,Q3,91,3,0
54437,Q1,225,9,3
54437,Q2,140,6,2
54437,Q3,112,5,2
85427,Q1,211,7,3
85427,Q2,190,12,1
85427,Q3,61,2,1
53083,Q1,93,5,0
53083,Q2,245,9,1
53083,Q3,116,5,2
98231,Q1,71,3,1
98231,Q2,131,4,1
98231,Q3,59,3,0
47683,Q1,164,7,1
47683,Q2,214,8,1
47683,Q3,60,2,0
69657,Q1,234,9,3
69657,Q2,239,13,4
69657,Q3,232,8,1
24717,Q1,242,11,4
24717,Q2,130,7,1
24717,Q3,161,6,2
82671,Q1,137,5,2
82671,Q2,68,4,0
82671,Q3,147,5,1
87592,Q1,79,5,1
87592,Q2,158,6,0
87592,Q3,59,2,1
70225,Q1,184,8,3
70225,Q2,180,12,1
70225,Q3,59,2,0
58035,Q1,225,8,2
58035,Q2,238,15,0
58035,Q3,155,5,0
76898,Q1,219,9,2
76898,Q2,115,5,0
76898,Q3,241,12,3
73789,Q1,68,3,0
73789,Q2,198,8,3
73789,Q3,124,4,1
45373,Q1,163,7,0
45373,Q2,160,9,2
45373,Q3,56,2,0
86899,Q1,71,3,0
86899,Q2,244,9,5
86899,Q3,60,3,1
12267,Q1,220,7,2
12267,Q2,213,13,3
12267,Q3,246,13,3
73205,Q1,84,3,0
73205,Q2,226,7,3
73205,Q3,137,5,1
90744,Q1,98,5,1
90744,Q2,81,2,0
90744,Q3,58,2,1
63840,Q1,212,13,2
63840,Q2,221,11,0
63840,Q3,226,13,3
14124,Q1,233,15,4
14124,Q2,154,9,0
14124,Q3,75,3,1
29066,Q1,198,9,2
29066,Q2,117,5,0
29066,Q3,92,5,4
35948,Q1,205,9,2
35948,Q2,216,7,1
35948,Q3,80,3,0
28652,Q1,86,3,0
28652,Q2,248,13,4
28652,Q3,125,4,1
20700,Q1,174,6,3
20700,Q2,223,11,2
20700,Q3,169,9,3
24824,Q1,164,10,3
24824,Q2,84,4,1
24824,Q3,189,8,5
89912,Q1,240,15,3
89912,Q2,224,8,1
89912,Q3,96,3,0
99105,Q1,126,6,1
99105,Q2,217,9,1
99105,Q3,68,2,0
19798,Q1,244,8,1
19798,Q2,68,4,1
19798,Q3,247,9,2
15058,Q1,219,7,5
15058,Q2,141,5,0
15058,Q3,112,4,1
20645,Q1,114,7,1
20645,Q2,116,5,2
20645,Q3,97,4,1
49774,Q1,165,5,3
49774,Q2,152,6,0
49774,Q3,157,9,2
86248,Q1,118,4,2
86248,Q2,67,2,0
86248,Q3,244,15,1
87973,Q1,159,9,0
87973,Q2,99,3,0
87973,Q3,247,8,3
49966,Q1,139,7,1
49966,Q2,184,11,1
49966,Q3,67,2,1
64534,Q1,54,3,0
64534,Q2,240,8,5
64534,Q3,94,4,0
22788,Q1,236,9,5
22788,Q2,144,7,2
22788,Q3,147,9,0
66113,Q1,90,4,1
66113,Q2,95,4,2
66113,Q3,66,4,1
70419,Q1,138,8,1
70419,Q2,172,8,1
70419,Q3,239,8,1
61099,Q1,113,4,2
61099,Q2,112,4,3
61099,Q3,79,2,1
10504,Q1,91,4,0
10504,Q2,90,3,1
10504,Q3,247,13,5
93217,Q1,77,2,1
93217,Q2,183,11,3
93217,Q3,135,6,2
84674,Q1,101,5,2
84674,Q2,210,11,2
84674,Q3,92,3,2
92606,Q1,113,5,0
92606,Q2,224,14,3
92606,Q3,153,8,1
85571,Q1,156,9,3
85571,Q2,53,1,0
85571,Q3,121,8,0
69639,Q1,180,7,1
69639,Q2,74,3,1
69639,Q3,125,7,1
57421,Q1,100,5,0
57421,Q2,217,11,2
57421,Q3,246,10,1
69804,Q1,124,5,1
69804,Q2,137,8,2
69804,Q3,208,8,1
57669,Q1,197,8,3
57669,Q2,239,8,1
57669,Q3,83,5,0
81175,Q1,74,3,0
81175,Q2,78,3,1
81175,Q3,102,5,1
59048,Q1,131,5,0
59048,Q2,124,4,0
59048,Q3,213,14,2
52414,Q1,71,2,0
52414,Q2,220,9,4
52414,Q3,199,7,1
44200,Q1,65,3,1
44200,Q2,152,8,4
44200,Q3,70,2,1
50446,Q1,69,2,0
50446,Q2,92,4,0
50446,Q3,244,10,3
14635,Q1,229,8,0
14635,Q2,55,3,0
14635,Q3,78,3,1
20658,Q1,102,5,1
20658,Q2,210,13,1
20658,Q3,137,9,0
58383,Q1,209,7,2
58383,Q2,249,14,1
58383,Q3,170,11,2
79213,Q1,154,9,2
79213,Q2,151,5,1
79213,Q3,190,7,2
37093,Q1,119,5,1
37093,Q2,240,10,5
37093,Q3,184,6,4
30552,Q1,219,9,3
30552,Q2,160,9,1
30552,Q3,231,10,3
85227,Q1,52,2,0
85227,Q2,244,12,2
85227,Q3,54,3,2
84422,Q1,155,7,1
84422,Q2,102,6,1
84422,Q3,85,3,2
81397,Q1,79,4,3
81397,Q2,193,8,5
81397,Q3,116,4,1
82983,Q1,242,9,4
82983,Q2,60,2,0
82983,Q3,190,6,3
18517,Q1,73,2,1
18517,Q2,248,16,3
18517,Q3,57,3,1
76502,Q1,233,13,2
76502,Q2,197,7,2
76502,Q3,124,5,2
23023,Q1,235,12,2
23023,Q2,170,7,2
23023,Q3,73,4,0
40150,Q1,248,13,3
40150,Q2,162,6,0
40150,Q3,87,3,0
39988,Q1,237,9,4
39988,Q2,231,10,1
39988,Q3,114,7,2
21583,Q1,184,10,2
21583,Q2,52,1,1
21583,Q3,149,9,1
26133,Q1,184,8,2
26133,Q2,143,4,2
26133,Q3,83,4,0
38674,Q1,97,5,2
38674,Q2,100,3,0
38674,Q3,78,3,1
20102,Q1,227,7,2
20102,Q2,229,7,3
20102,Q3,212,8,1
40076,Q1,209,9,5
40076,Q2,100,4,0
40076,Q3,212,14,5
90658,Q1,129,7,2
90658,Q2,215,14,2
90658,Q3,105,7,0
37695,Q1,58,2,0
37695,Q2,179,9,3
37695,Q3,153,9,1
39887,Q1,142,8,3
39887,Q2,66,4,1
39887,Q3,160,5,3
56317,Q1,98,3,0
56317,Q2,89,3,1
56317,Q3,126,6,0
79554,Q1,159,6,2
79554,Q2,74,3,1
79554,Q3,120,5,3
94268,Q1,248,8,1
94268,Q2,231,11,2
94268,Q3,116,6,1
20032,Q1,80,3,0
20032,Q2,51,2,3
20032,Q3,212,7,2
34171,Q1,129,4,1
34171,Q2,157,6,3
34171,Q3,196,9,0
29835,Q1,246,13,4
29835,Q2,93,3,1
29835,Q3,85,4,0
95207,Q1,199,11,1
95207,Q2,134,4,2
95207,Q3,88,5,2
11155,Q1,119,7,0
11155,Q2,203,7,2
11155,Q3,53,2,1
65643,Q1,188,8,5
65643,Q2,128,6,2
65643,Q3,148,9,3
51801,Q1,112,5,0
51801,Q2,151,7,0
51801,Q3,87,5,1
64269,Q1,98,5,1
64269,Q2,75,3,1
64269,Q3,215,10,1
99535,Q1,184,6,2
99535,Q2,242,11,1
99535,Q3,127,4,0
54102,Q1,112,4,0
54102,Q2,82,4,1
54102,Q3,60,3,0
17326,Q1,57,2,2
17326,Q2,68,2,0
17326,Q3,202,10,1
62827,Q1,222,13,3
62827,Q2,105,5,1
62827,Q3,176,11,0
48971,Q1,148,8,2
48971,Q2,223,8,2
48971,Q3,55,2,0
18676,Q1,127,4,0
18676,Q2,228,7,2
18676,Q3,134,7,3
39306,Q1,226,14,3
39306,Q2,50,1,0
39306,Q3,246,10,2
77482,Q1,215,12,2
77482,Q2,88,3,1
77482,Q3,144,6,0
77076,Q1,67,3,0
77076,Q2,202,9,3
77076,Q3,221,9,0
81763,Q1,99,6,0
81763,Q2,110,3,0
81763,Q3,218,8,2
68202,Q1,149,6,2
68202,Q2,227,9,3
68202,Q3,86,3,0
62304,Q1,164,10,1
62304,Q2,191,8,0
62304,Q3,247,8,3
59903,Q1,137,6,3
59903,Q2,172,6,3
59903,Q3,206,7,2
23614,Q1,249,13,0
23614,Q2,95,4,2
23614,Q3,248,10,5
25709,Q1,216,12,2
25709,Q2,107,5,2
25709,Q3,201,7,0
77332,Q1,74,3,1
77332,Q2,141,5,2
77332,Q3,122,8,1
19377,Q1,121,7,1
19377,Q2,76,2,0
19377,Q3,99,6,2
18563,Q1,64,2,0
18563,Q2,111,5,3
18563,Q3,150,8,0
91802,Q1,81,4,2
91802,Q2,232,15,2
91802,Q3,124,4,1
68883,Q1,67,3,1
68883,Q2,72,4,0
68883,Q3,52,2,0
33017,Q1,245,9,2
33017,Q2,196,8,4
33017,Q3,68,4,2
80921,Q1,241,14,4
80921,Q2,83,3,3
80921,Q3,105,7,2
73233,Q1,224,14,2
73233,Q2,187,10,3
73233,Q3,125,5,1
55632,Q1,133,6,2
55632,Q2,223,13,4
55632,Q3,78,5,0
55240,Q1,71,4,0
55240,Q2,228,9,3
55240,Q3,69,2,1
25937,Q1,137,9,1
25937,Q2,104,5,1
25937,Q3,217,7,3
24930,Q1,127,7,4
24930,Q2,138,4,2
24930,Q3,189,7,0
63083,Q1,187,7,0
63083,Q2,58,2,1
63083,Q3,140,7,2
68427,Q1,126,4,1
68427,Q2,205,9,2
68427,Q3,77,4,1
64382,Q1,122,6,1
64382,Q2,220,8,1
64382,Q3,218,11,3
52375,Q1,60,2,0
52375,Q2,124,5,1
52375,Q3,165,8,1
53645,Q1,231,9,3
53645,Q2,199,12,3
53645,Q3,133,4,1
44461,Q1,107,6,0
44461,Q2,171,9,3
44461,Q3,242,9,3
67362,Q1,163,5,2
67362,Q2,145,6,5
67362,Q3,88,4,0
37893,Q1,132,7,1
37893,Q2,225,9,3
37893,Q3,73,4,3
79104,Q1,155,7,3
79104,Q2,231,10,3
79104,Q3,139,6,0
93028,Q1,134,5,2
93028,Q2,138,8,0
93028,Q3,126,4,0
37148,Q1,154,7,3
37148,Q2,104,4,0
37148,Q3,185,8,1
95827,Q1,229,10,1
95827,Q2,135,9,2
95827,Q3,128,6,6
53044,Q1,209,13,0
53044,Q2,199,13,2
53044,Q3,211,10,2
13394,Q1,156,7,4
13394,Q2,225,8,3
13394,Q3,195,13,0
87721,Q1,150,8,0
87721,Q2,129,6,1
87721,Q3,171,6,2
36621,Q1,128,6,3
36621,Q2,201,7,1
36621,Q3,80,2,1
63561,Q1,199,9,4
63561,Q2,213,11,2
63561,Q3,137,7,0
53457,Q1,156,6,1
53457,Q2,122,6,0
53457,Q3,232,9,6
78671,Q1,139,5,0
78671,Q2,114,6,0
78671,Q3,73,4,0
15052,Q1,185,8,3
15052,Q2,72,3,0
15052,Q3,126,4,4
12316,Q1,145,8,1
12316,Q2,94,3,0
12316,Q3,192,7,0
16330,Q1,106,5,2
16330,Q2,129,6,1
16330,Q3,82,3,0
37034,Q1,196,8,2
37034,Q2,99,3,1
37034,Q3,208,8,1
27599,Q1,182,7,1
27599,Q2,55,2,0
27599,Q3,116,6,0
69068,Q1,196,10,3
69068,Q2,213,10,4
69068,Q3,186,8,1
48666,Q1,117,4,0
48666,Q2,58,2,0
48666,Q3,241,15,2
63170,Q1,129,4,2
63170,Q2,103,6,3
63170,Q3,72,3,1
18225,Q1,168,9,1
18225,Q2,102,4,2
18225,Q3,179,11,2
52742,Q1,113,5,0
52742,Q2,86,5,0
52742,Q3,187,12,1
37919,Q1,153,7,1
37919,Q2,168,6,2
37919,Q3,179,8,4
31706,Q1,195,13,2
31706,Q2,235,10,4
31706,Q3,71,4,2
61653,Q1,135,5,2
61653,Q2,158,6,0
61653,Q3,103,4,1
10524,Q1,172,10,1
10524,Q2,180,6,1
10524,Q3,63,2,0
59745,Q1,172,7,1
59745,Q2,148,6,2
59745,Q3,138,7,0
39918,Q1,200,10,0
39918,Q2,69,4,0
39918,Q3,53,1,0
27030,Q1,50,1,0
27030,Q2,134,5,0
27030,Q3,178,8,4
59164,Q1,98,5,1
59164,Q2,189,9,0
59164,Q3,165,7,2
75698,Q1,173,6,4
75698,Q2,133,5,1
75698,Q3,184,10,1
49968,Q1,196,12,0
49968,Q2,60,2,0
49968,Q3,72,4,0
78294,Q1,119,4,0
78294,Q2,67,4,1
78294,Q3,80,3,0
93354,Q1,228,8,1
93354,Q2,207,9,1
93354,Q3,178,7,2
54089,Q1,132,5,1
54089,Q2,79,2,1
54089,Q3,74,3,1
79891,Q1,177,6,2
79891,Q2,205,11,2
79891,Q3,237,12,4
99815,Q1,122,6,1
99815,Q2,153,5,2
99815,Q3,205,12,4
26458,Q1,97,5,0
26458,Q2,74,4,0
26458,Q3,149,5,0
66703,Q1,210,9,4
66703,Q2,111,4,1
66703,Q3,188,7,2
81897,Q1,181,6,3
81897,Q2,239,12,4
81897,Q3,166,7,1
78806,Q1,99,5,1
78806,Q2,131,6,1
78806,Q3,200,11,1
81015,Q1,249,15,3
81015,Q2,85,3,2
81015,Q3,90,4,0
81523,Q1,234,12,4
81523,Q2,82,3,0
81523,Q3,60,2,0
90856,Q1,74,4,0
90856,Q2,147,7,3
90856,Q3,162,9,2
41240,Q1,198,7,4
41240,Q2,185,7,0
41240,Q3,223,8,1
81584,Q1,116,6,0
81584,Q2,79,4,0
81584,Q3,159,6,1
23564,Q1,161,5,3
23564,Q2,232,8,4
23564,Q3,184,6,2
86247,Q1,121,4,2
86247,Q2,82,3,1
86247,Q3,144,6,2
20667,Q1,150,10,1
20667,Q2,66,3,2
20667,Q3,124,4,2
91304,Q1,91,4,0
91304,Q2,180,10,4
91304,Q3,223,9,1
28473,Q1,152,9,1
28473,Q2,207,7,4
28473,Q3,75,3,0
93414,Q1,110,7,1
93414,Q2,68,2,0
93414,Q3,217,9,2
52312,Q1,62,2,1
52312,Q2,190,7,1
52312,Q3,65,3,1
38105,Q1,62,2,1
38105,Q2,243,9,2
38105,Q3,56,2,1
36342,Q1,161,6,5
36342,Q2,158,5,0
36342,Q3,226,12,2
83119,Q1,214,7,3
83119,Q2,166,9,4
83119,Q3,130,6,3
51299,Q1,54,2,2
51299,Q2,207,7,5
51299,Q3,132,8,3
50980,Q1,216,7,5
50980,Q2,78,3,1
50980,Q3,182,7,2
26227,Q1,206,12,2
26227,Q2,54,1,1
26227,Q3,125,6,0
63122,Q1,219,7,2
63122,Q2,132,8,2
63122,Q3,109,6,2
15346,Q1,63,3,0
15346,Q2,231,9,1
15346,Q3,87,4,1
74145,Q1,95,5,1
74145,Q2,232,14,6
74145,Q3,209,12,4
63284,Q1,137,5,2
63284,Q2,101,3,1
63284,Q3,243,9,2
12211,Q1,176,8,5
12211,Q2,187,7,1
12211,Q3,68,2,1
82848,Q1,227,7,4
82848,Q2,132,5,2
82848,Q3,142,9,1
23206,Q1,147,5,2
23206,Q2,182,10,1
23206,Q3,179,6,4
20121,Q1,222,11,3
20121,Q2,183,7,1
20121,Q3,124,6,1
18053,Q1,222,14,0
18053,Q2,90,4,2
18053,Q3,99,6,2
12388,Q1,228,9,4
12388,Q2,156,10,3
12388,Q3,91,3,0
69793,Q1,133,5,1
69793,Q2,204,10,3
69793,Q3,93,4,1
82458,Q1,121,4,1
82458,Q2,118,6,2
82458,Q3,164,6,0
62183,Q1,237,10,3
62183,Q2,194,10,0
62183,Q3,78,3,1
11842,Q1,221,7,3
11842,Q2,145,7,0
11842,Q3,181,6,4
81096,Q1,232,11,1
81096,Q2,148,7,0
81096,Q3,231,12,2
26126,Q1,95,5,1
26126,Q2,164,6,0
26126,Q3,154,8,1
74439,Q1,156,8,2
74439,Q2,174,6,1
74439,Q3,206,8,4
51561,Q1,61,2,0
51561,Q2,67,2,2
51561,Q3,115,6,2
97877,Q1,166,8,4
97877,Q2,136,9,0
97877,Q3,233,11,2
21293,Q1,137,7,0
21293,Q2,241,10,2
21293,Q3,96,4,1
12623,Q1,196,6,1
12623,Q2,70,2,0
12623,Q3,86,3,1
75026,Q1,62,4,2
75026,Q2,123,6,1
75026,Q3,245,11,1
71393,Q1,167,9,4
71393,Q2,133,4,1
71393,Q3,159,8,1
53756,Q1,94,3,1
53756,Q2,169,9,2
53756,Q3,74,4,0
81868,Q1,102,3,1
81868,Q2,73,2,1
81868,Q3,219,13,3
16974,Q1,126,4,1
16974,Q2,114,6,2
16974,Q3,246,13,1
98358,Q1,229,8,4
98358,Q2,181,6,2
98358,Q3,186,6,2
32956,Q1,168,7,4
32956,Q2,174,10,0
32956,Q3,107,4,1
10419,Q1,178,8,2
10419,Q2,55,1,0
10419,Q3,146,9,3
14249,Q1,148,7,1
14249,Q2,211,8,1
14249,Q3,111,4,1
26332,Q1,144,9,1
26332,Q2,184,12,2
26332,Q3,184,9,3
31815,Q1,156,5,2
31815,Q2,90,5,1
31815,Q3,223,10,3
36097,Q1,140,4,0
36097,Q2,160,8,0
36097,Q3,234,13,3
63055,Q1,187,10,1
63055,Q2,71,3,1
63055,Q3,95,5,0
63569,Q1,124,4,2
63569,Q2,213,11,3
63569,Q3,90,4,2
25214,Q1,130,7,1
25214,Q2,244,11,2
25214,Q3,64,2,1
84188,Q1,91,3,1
84188,Q2,111,3,1
84188,Q3,149,8,2
70912,Q1,169,9,1
70912,Q2,56,2,1
70912,Q3,191,7,0
32561,Q1,210,7,2
32561,Q2,218,11,2
32561,Q3,120,6,0
99493,Q1,242,13,3
99493,Q2,101,6,3
99493,Q3,116,4,1
84767,Q1,183,11,3
84767,Q2,202,8,3
84767,Q3,82,4,1
75414,Q1,244,9,4
75414,Q2,137,5,1
75414,Q3,177,11,2
15215,Q1,101,3,2
15215,Q2,203,7,0
15215,Q3,100,6,2
67639,Q1,59,3,3
67639,Q2,138,5,1
67639,Q3,85,3,0
22945,Q1,68,4,0
22945,Q2,180,6,2
22945,Q3,95,4,4
91025,Q1,187,12,1
91025,Q2,198,7,3
91025,Q3,222,9,4
97320,Q1,233,15,0
97320,Q2,129,5,1
97320,Q3,243,12,5
87968,Q1,130,4,1
87968,Q2,85,4,0
87968,Q3,120,5,1
26394,Q1,63,2,0
26394,Q2,143,9,0
26394,Q3,167,6,4
89727,Q1,249,13,5
89727,Q2,133,6,1
89727,Q3,88,4,0
99693,Q1,82,3,1
99693,Q2,112,5,3
99693,Q3,241,15,4
14244,Q1,95,4,1
14244,Q2,95,4,0
14244,Q3,65,2,0
70144,Q1,136,5,0
70144,Q2,158,6,2
70144,Q3,227,13,1
54203,Q1,62,3,1
54203,Q2,108,6,0
54203,Q3,246,15,3
85074,Q1,150,6,0
85074,Q2,245,10,3
85074,Q3,194,11,1
24154,Q1,101,4,2
24154,Q2,180,7,1
24154,Q3,57,3,0
42455,Q1,104,4,0
42455,Q2,169,8,0
42455,Q3,220,9,3
87157,Q1,237,13,3
87157,Q2,230,8,2
87157,Q3,110,3,2
64204,Q1,62,2,1
64204,Q2,163,5,1
64204,Q3,54,3,0
98138,Q1,215,7,4
98138,Q2,101,5,0
98138,Q3,66,3,0
96777,Q1,64,3,0
96777,Q2,202,13,1
96777,Q3,120,5,2
13301,Q1,221,9,0
13301,Q2,205,7,1
13301,Q3,100,5,3
64031,Q1,83,3,0
64031,Q2,112,3,1
64031,Q3,113,5,2
69002,Q1,117,5,3
69002,Q2,166,6,1
69002,Q3,232,8,5
12357,Q1,243,9,2
12357,Q2,181,12,3
12357,Q3,207,12,3
90597,Q1,58,2,1
90597,Q2,78,3,0
90597,Q3,199,7,5
25460,Q1,55,2,0
25460,Q2,150,10,1
25460,Q3,149,6,3
35971,Q1,77,2,2
35971,Q2,148,7,0
35971,Q3,111,6,1
60953,Q1,207,8,1
60953,Q2,230,8,2
60953,Q3,121,4,0
25655,Q1,128,5,0
25655,Q2,137,4,2
25655,Q3,137,4,2
24359,Q1,55,2,3
24359,Q2,217,12,1
24359,Q3,103,3,1
97563,Q1,196,8,2
97563,Q2,230,13,4
97563,Q3,226,13,5
16084,Q1,179,6,3
16084,Q2,215,8,3
16084,Q3,166,8,3
92855,Q1,200,13,2
92855,Q2,128,7,3
92855,Q3,53,1,3
62211,Q1,95,3,0
62211,Q2,64,3,0
62211,Q3,138,4,1
82785,Q1,161,10,4
82785,Q2,240,10,2
82785,Q3,146,9,1
22450,Q1,92,3,2
22450,Q2,50,1,1
22450,Q3,242,12,1
98380,Q1,179,6,6
98380,Q2,146,5,3
98380,Q3,117,7,1
89733,Q1,246,16,3
89733,Q2,51,2,1
89733,Q3,52,2,1
28207,Q1,175,6,1
28207,Q2,185,12,2
28207,Q3,242,8,3
87184,Q1,233,10,2
87184,Q2,103,4,0
87184,Q3,83,4,0
83660,Q1,138,5,0
